srch_id,site_id,prop_starrating,prop_location_score1,prop_log_historical_price,position,promotion_flag,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,gross_bookings_usd,price_usd,click_bool,booking_bool
130199,14,4,6.26,5.77,14,1,1,117,2,1,1,1,1,,234.85,0,0
130199,14,3,6.02,5.0,27,1,1,117,2,1,1,1,1,,141.3,0,0
130199,14,3,4.88,5.26,33,0,1,117,2,1,1,1,1,,144.22,0,0
130199,14,3,4.3,5.34,22,0,1,117,2,1,1,1,1,,105.24,0,0
130199,14,5,1.61,5.19,31,1,1,117,2,1,1,1,1,,90.63,0,0
130199,14,2,5.79,4.85,10,0,1,117,2,1,1,1,1,,75.03,0,0
130199,14,3,1.1,4.71,30,0,1,117,2,1,1,1,1,,72.11,0,0
130199,14,5,4.17,5.61,6,0,1,117,2,1,1,1,1,,244.59,0,0
130199,14,3,2.08,4.67,29,1,1,117,2,1,1,1,1,,59.44,0,0
130199,14,4,5.11,5.54,16,1,1,117,2,1,1,1,1,,193.92,0,0
130199,14,4,5.74,5.44,19,1,1,117,2,1,1,1,1,,167.61,0,0
130199,14,3,1.79,4.71,9,0,1,117,2,1,1,1,1,,55.54,0,0
130199,14,5,5.08,5.7,15,0,1,117,2,1,1,1,1,,268.95,0,0
130199,14,3,6.24,5.35,32,1,1,117,2,1,1,1,1,,161.76,0,0
130199,14,4,5.87,5.31,25,1,1,117,2,1,1,1,1,,149.09,0,0
130199,14,3,1.1,4.71,7,0,1,117,2,1,1,1,1,,58.47,0,0
130199,14,4,5.9,5.39,4,0,1,117,2,1,1,1,1,,223.15,0,0
130200,14,4,3.99,0.0,3,0,2,42,2,0,1,0,1,,179.8,0,0
130200,14,4,3.64,0.0,10,0,2,42,2,0,1,0,1,,147.9,0,0
130200,14,3,4.13,0.0,22,0,2,42,2,0,1,0,1,,139.2,0,0
130200,14,4,4.2,0.0,16,0,2,42,2,0,1,0,1,,211.7,0,0
130200,14,4,4.28,0.0,31,0,2,42,2,0,1,0,1,,211.7,0,0
130200,14,4,3.89,0.0,4,1,2,42,2,0,1,0,1,,270.66,0,0
130200,14,3,4.3,0.0,25,1,2,42,2,0,1,0,1,,134.36,1,0
130200,14,4,4.11,0.0,15,0,2,42,2,0,1,0,1,,197.2,0,0
130200,14,4,4.23,0.0,32,0,2,42,2,0,1,0,1,,216.53,0,0
130200,14,3,1.39,0.0,13,0,2,42,2,0,1,0,1,,192.36,0,0
130200,14,4,3.97,0.0,2,1,2,42,2,0,1,0,1,,250.36,0,0
130200,14,2,3.33,0.0,27,0,2,42,2,0,1,0,1,,133.4,0,0
130200,14,4,4.16,0.0,6,1,2,42,2,0,1,0,1,,176.9,0,0
130200,14,3,4.03,0.0,8,1,2,42,2,0,1,0,1,,146.93,0,0
130200,14,4,4.3,0.0,12,0,2,42,2,0,1,0,1,,144.03,0,0
130200,14,4,3.87,0.0,29,0,2,42,2,0,1,0,1,,174.0,0,0
130200,14,4,4.23,0.0,9,1,2,42,2,0,1,0,1,,228.13,0,0
130200,14,4,3.95,0.0,7,0,2,42,2,0,1,0,1,,196.23,0,0
130200,14,2,3.76,0.0,21,0,2,42,2,0,1,0,1,,122.76,0,0
130200,14,2,3.5,0.0,26,0,2,42,2,0,1,0,1,,95.7,0,0
130200,14,3,3.95,0.0,14,0,2,42,2,0,1,0,1,,204.93,0,0
130200,14,4,4.14,0.0,18,0,2,42,2,0,1,0,1,,202.03,0,0
130200,14,3,4.19,0.0,36,0,2,42,2,0,1,0,1,,106.33,1,0
130200,14,3,3.91,0.0,20,0,2,42,2,0,1,0,1,,207.83,0,0
130200,14,2,0.69,0.0,35,0,2,42,2,0,1,0,1,,81.2,1,0
130200,14,4,3.83,0.0,30,0,2,42,2,0,1,0,1,,231.03,0,0
130200,14,4,4.03,0.0,34,0,2,42,2,0,1,0,1,,127.6,1,0
130200,14,4,3.87,0.0,1,0,2,42,2,0,1,0,1,,251.33,0,0
130200,14,5,4.03,0.0,28,0,2,42,2,0,1,0,1,,526.82,0,0
130200,14,4,3.71,0.0,24,0,2,42,2,0,1,0,1,,203.0,0,0
130200,14,4,4.33,0.0,33,0,2,42,2,0,1,0,1,,221.36,0,0
130200,14,4,3.99,0.0,19,0,2,42,2,0,1,0,1,,202.03,0,0
130411,14,4,4.55,5.2,14,0,1,29,2,0,1,1,1,,191.36,1,0
130411,14,3,4.55,5.08,25,1,1,29,2,0,1,1,1,,116.83,0,0
130411,14,4,4.49,5.58,6,0,1,29,2,0,1,1,1,,170.21,0,0
130411,14,4,5.04,5.41,18,0,1,29,2,0,1,1,1,,129.92,1,0
130411,14,4,4.6,5.39,1,0,1,29,2,0,1,1,1,,124.89,0,0
130411,14,4,4.98,5.18,8,0,1,29,2,0,1,1,1,,158.12,0,0
130411,14,4,4.01,5.16,16,0,1,29,2,0,1,1,1,,156.11,0,0
130411,14,4,4.75,5.46,9,0,1,29,2,0,1,1,1,,119.85,0,0
130411,14,3,4.97,5.61,30,0,1,29,2,0,1,1,1,,139.99,0,0
130411,14,3,4.98,5.11,28,0,1,29,2,0,1,1,1,,138.99,0,0
130411,14,4,5.02,5.4,10,1,1,29,2,0,1,1,1,,104.74,0,0
130411,14,3,3.78,5.66,31,0,1,29,2,0,1,1,1,,99.71,0,0
130411,14,4,3.87,5.41,15,1,1,29,2,0,1,1,1,,145.03,1,0
130411,14,3,4.92,4.96,24,0,1,29,2,0,1,1,1,,95.68,0,0
130411,14,4,4.63,5.31,7,1,1,29,2,0,1,1,1,,145.03,0,0
130411,14,4,5.05,5.38,19,0,1,29,2,0,1,1,1,,139.99,1,0
130411,14,5,4.53,5.66,3,0,1,29,2,0,1,1,1,,161.14,0,0
130411,14,3,4.63,5.73,22,0,1,29,2,0,1,1,1,,124.89,0,0
130411,14,3,3.83,5.24,21,1,1,29,2,0,1,1,1,,118.84,0,0
130411,14,3,4.6,5.04,20,1,1,29,2,0,1,1,1,,93.67,0,0
130411,14,3,3.95,5.02,27,1,1,29,2,0,1,1,1,,89.64,0,0
130411,14,4,4.96,5.19,12,0,1,29,2,0,1,1,1,,119.85,0,0
130411,14,4,4.01,5.28,13,0,1,29,2,0,1,1,1,,125.89,1,0
130411,14,3,5.04,5.3,26,0,1,29,2,0,1,1,1,,114.82,0,0
130411,14,4,4.68,5.55,2,0,1,29,2,0,1,1,1,,135.97,0,0
130411,14,4,4.69,5.59,4,1,1,29,2,0,1,1,1,,165.17,0,0
130411,14,3,4.51,5.13,29,0,1,29,2,0,1,1,1,,109.78,0,0
130522,14,3,3.3,4.93,4,0,1,12,2,0,1,1,1,,126.88,0,0
130522,14,3,3.47,4.81,20,1,1,12,2,0,1,1,1,,72.78,1,0
130522,14,4,3.5,5.23,6,0,1,12,2,0,1,1,1,,195.73,0,0
130522,14,4,3.66,5.37,9,0,1,12,2,0,1,1,1,,126.88,1,0
130522,14,4,1.1,5.43,14,0,1,12,2,0,1,1,1,,141.63,0,0
130522,14,0,3.43,4.58,27,0,1,12,2,0,1,1,1,,87.54,0,0
130522,14,3,3.66,5.13,19,0,1,12,2,0,1,1,1,,127.86,0,0
130522,14,2,3.43,4.78,12,0,1,12,2,0,1,1,1,,77.7,0,0
130522,14,3,3.56,5.13,22,0,1,12,2,0,1,1,1,,136.72,0,0
130522,14,2,0.69,4.22,8,0,1,12,2,0,1,1,1,,48.2,0,0
130522,14,2,3.14,4.62,13,0,1,12,2,0,1,1,1,,59.01,0,0
130522,14,4,3.47,5.24,24,1,1,12,2,0,1,1,1,,184.91,0,0
130522,14,3,3.64,4.79,18,0,1,12,2,0,1,1,1,,82.62,0,0
130522,14,3,1.1,4.81,16,0,1,12,2,0,1,1,1,,146.55,0,0
130522,14,4,3.3,5.09,25,0,1,12,2,0,1,1,1,,205.57,0,0
130522,14,2,3.66,4.59,15,0,1,12,2,0,1,1,1,,93.44,0,0
130522,14,4,3.43,5.55,26,1,1,12,2,0,1,1,1,,246.88,0,0
130522,14,4,0.69,5.58,1,0,1,12,2,0,1,1,1,,185.9,0,0
130522,14,2,3.53,4.96,21,0,1,12,2,0,1,1,1,,98.36,0,0
130522,14,4,3.43,5.36,7,0,1,12,2,0,1,1,1,,126.88,0,0
130522,14,3,3.66,4.71,3,1,1,12,2,0,1,1,1,,69.83,0,0
130522,14,4,0.0,4.93,2,0,1,12,2,0,1,1,1,,118.03,0,0
130522,14,2,3.53,4.43,10,0,1,12,2,0,1,1,1,,51.15,0,0
130547,14,2,2.77,5.08,13,0,2,39,2,0,1,1,1,,89.14,1,0
130547,14,3,0.0,4.92,15,0,2,39,2,0,1,1,1,,149.92,0,0
130547,14,2,2.2,4.88,10,0,2,39,2,0,1,1,1,,69.89,0,0
130547,14,3,1.61,5.13,9,0,2,39,2,0,1,1,1,,95.22,0,0
130547,14,3,2.83,5.05,8,0,2,39,2,0,1,1,1,,128.65,0,0
130547,14,3,2.89,5.41,12,0,2,39,2,0,1,1,1,,128.65,0,0
130547,14,3,2.56,5.09,3,0,2,39,2,0,1,1,1,,66.86,0,0
130547,14,3,1.95,5.32,16,0,2,39,2,0,1,1,1,,129.66,0,0
130547,14,3,2.08,4.89,7,1,2,39,2,0,1,1,1,,108.39,0,0
130547,14,3,2.56,4.97,6,0,2,39,2,0,1,1,1,,99.27,0,0
130547,14,3,2.56,4.78,1,0,2,39,2,0,1,1,1,,68.88,0,0
130547,14,3,2.56,5.14,4,0,2,39,2,0,1,1,1,,86.1,0,0
130547,14,4,2.48,5.11,2,0,2,39,2,0,1,1,1,,89.14,0,0
130547,14,4,1.1,5.57,14,0,2,39,2,0,1,1,1,,137.76,0,0
130589,14,3,3.37,0.0,27,0,7,200,2,2,1,0,1,,413.85,0,0
130589,14,4,1.1,0.0,7,1,7,200,2,2,1,0,1,,409.01,0,0
130589,14,3,2.56,0.0,4,1,7,200,2,2,1,0,1,,359.7,0,0
130589,14,2,5.01,0.0,32,0,7,200,2,2,1,0,1,,175.01,0,0
130589,14,3,4.98,0.0,28,1,7,200,2,2,1,0,1,,180.82,0,0
130589,14,4,1.95,0.0,30,1,7,200,2,2,1,0,1,,759.04,0,0
130589,14,3,3.66,0.0,13,0,7,200,2,2,1,0,1,,90.89,0,0
130589,14,4,5.02,0.0,8,0,7,200,2,2,1,0,1,,245.6,0,0
130589,14,4,5.01,0.0,12,1,7,200,2,2,1,0,1,,236.9,0,0
130589,14,4,2.4,0.0,19,1,7,200,2,2,1,0,1,,322.95,0,0
130589,14,4,2.48,0.0,25,1,7,200,2,2,1,0,1,,149.87,0,0
130589,14,3,3.93,0.0,31,0,7,200,2,2,1,0,1,,55.12,0,0
130589,14,3,4.88,0.0,20,1,7,200,2,2,1,0,1,,116.03,0,0
130589,14,3,5.0,0.0,3,1,7,200,2,2,1,0,1,,520.21,0,0
130589,14,3,4.96,0.0,22,0,7,200,2,2,1,0,1,,256.24,0,0
130589,14,4,5.0,0.0,6,0,7,200,2,2,1,0,1,,452.52,0,0
130589,14,3,5.0,0.0,33,0,7,200,2,2,1,0,1,,175.01,0,0
130589,14,5,2.08,0.0,10,0,7,200,2,2,1,0,1,,1139.04,0,0
130589,14,3,5.0,0.0,29,0,7,200,2,2,1,0,1,,111.2,0,0
130589,14,4,2.08,0.0,24,1,7,200,2,2,1,0,1,,320.05,0,0
130589,14,4,1.95,0.0,26,1,7,200,2,2,1,0,1,,242.7,0,0
130589,14,4,1.39,0.0,9,0,7,200,2,2,1,0,1,,577.26,0,0
130589,14,4,2.56,0.0,15,1,7,200,2,2,1,0,1,,470.9,0,0
130589,14,4,1.61,0.0,14,0,7,200,2,2,1,0,1,,449.62,0,0
130589,14,3,2.56,0.0,1,0,7,200,2,2,1,0,1,,371.3,0,0
130589,14,4,2.77,0.0,2,0,7,200,2,2,1,0,1,,245.6,0,0
130589,14,4,1.95,0.0,21,0,7,200,2,2,1,0,1,,486.37,1,0
130589,14,4,1.95,0.0,18,0,7,200,2,2,1,0,1,,498.94,0,0
130589,14,4,2.3,0.0,16,1,7,200,2,2,1,0,1,,305.55,0,0
130593,14,3,1.61,4.8,20,1,1,1,1,0,1,1,1,,82.56,0,0
130593,14,3,4.48,5.58,35,0,1,1,1,0,1,1,1,,139.95,0,0
130593,14,3,2.77,4.6,2,0,1,1,1,0,1,1,1,,69.47,0,0
130593,14,2,1.39,4.7,27,1,1,1,1,0,1,1,1,,72.49,0,0
130593,14,3,1.61,4.88,1,0,1,1,1,0,1,1,1,,80.55,0,0
130593,14,3,0.69,5.01,29,0,1,1,1,0,1,1,1,,97.66,0,0
130593,14,2,2.08,4.67,22,0,1,1,1,0,1,1,1,,69.47,0,0
130593,14,2,1.79,4.7,12,1,1,1,1,0,1,1,1,,86.59,0,0
130593,14,4,1.61,5.3,34,0,1,1,1,0,1,1,1,,119.81,0,0
130593,14,3,0.0,4.51,21,0,1,1,1,0,1,1,1,,74.51,0,0
130593,14,4,1.39,5.1,14,0,1,1,1,0,1,1,1,,110.75,0,0
130593,14,3,1.61,4.91,31,0,1,1,1,0,1,1,1,,99.68,0,0
130593,14,3,2.56,5.15,32,0,1,1,1,0,1,1,1,,90.62,0,0
130593,14,3,1.95,5.01,37,1,1,1,1,0,1,1,1,,127.87,0,0
130593,14,0,3.0,4.66,8,0,1,1,1,0,1,1,1,,69.47,0,0
130593,14,3,1.61,4.75,24,0,1,1,1,0,1,1,1,,110.75,0,0
130593,14,3,1.39,5.1,7,0,1,1,1,0,1,1,1,,100.68,0,0
130593,14,2,0.0,4.85,19,0,1,1,1,0,1,1,1,,88.6,0,0
130593,14,2,1.61,4.49,33,0,1,1,1,0,1,1,1,,79.54,0,0
130593,14,3,0.0,4.86,25,1,1,1,1,0,1,1,1,,96.66,0,0
130593,14,5,4.47,5.92,18,0,1,1,1,0,1,1,1,,246.68,0,0
130593,14,5,4.43,6.14,28,0,1,1,1,0,1,1,1,,301.05,0,0
130593,14,3,0.0,4.96,16,0,1,1,1,0,1,1,1,,126.86,0,0
130593,14,4,4.51,5.5,3,0,1,1,1,0,1,1,1,,119.81,0,0
130593,14,3,0.69,4.99,4,0,1,1,1,0,1,1,1,,86.59,0,0
130593,14,4,2.08,5.21,9,0,1,1,1,0,1,1,1,,190.29,0,0
130593,14,3,4.49,5.07,13,0,1,1,1,0,1,1,1,,89.61,0,0
130593,14,3,4.51,5.35,30,0,1,1,1,0,1,1,1,,251.71,0,0
130593,14,4,2.83,5.21,6,0,1,1,1,0,1,1,1,,190.29,0,0
130593,14,3,3.74,5.51,15,1,1,1,1,0,1,1,1,,112.77,0,0
130593,14,5,4.33,5.82,10,1,1,1,1,0,1,1,1,,175.19,1,0
130593,14,3,1.39,4.96,26,0,1,1,1,0,1,1,1,,99.68,0,0
130593,14,4,2.56,5.06,36,0,1,1,1,0,1,1,1,,139.95,0,0
130621,14,2,1.61,4.69,2,0,1,37,2,2,1,1,1,,117.16,0,0
130621,14,4,2.71,5.79,12,0,1,37,2,2,1,1,1,,200.85,0,0
130621,14,5,3.83,5.86,26,0,1,37,2,2,1,1,1,,334.74,0,0
130621,14,5,4.23,6.21,28,0,1,37,2,2,1,1,1,,764.99,0,0
130621,14,4,2.08,5.81,19,0,1,37,2,2,1,1,1,,274.69,0,0
130621,14,3,4.34,5.61,27,0,1,37,2,2,1,1,1,,344.59,0,0
130621,14,5,3.97,6.08,24,0,1,37,2,2,1,1,1,,315.05,0,0
130621,14,4,0.0,5.53,13,1,1,37,2,2,1,1,1,,226.44,0,0
130621,14,4,2.77,5.56,14,0,1,37,2,2,1,1,1,,227.43,0,0
130621,14,3,2.4,5.14,7,0,1,37,2,2,1,1,1,,142.76,1,0
130621,14,4,3.78,5.92,21,0,1,37,2,2,1,1,1,,300.29,0,0
130621,14,3,2.48,5.08,3,0,1,37,2,2,1,1,1,,127.01,0,0
130621,14,4,4.22,5.71,20,1,1,37,2,2,1,1,1,,293.39,0,0
130621,14,2,1.79,4.9,4,0,1,37,2,2,1,1,1,,127.99,0,0
130621,14,2,1.95,4.89,8,0,1,37,2,2,1,1,1,,146.7,0,0
130621,14,2,2.83,5.19,9,0,1,37,2,2,1,1,1,,150.64,0,0
130621,14,4,2.77,5.58,15,0,1,37,2,2,1,1,1,,234.32,0,0
130621,14,2,2.2,4.73,1,0,1,37,2,2,1,1,1,,109.28,0,0
130621,14,4,3.83,5.61,16,0,1,37,2,2,1,1,1,,236.29,0,0
130621,14,4,3.83,5.69,18,0,1,37,2,2,1,1,1,,265.83,0,0
130621,14,3,2.2,5.16,10,0,1,37,2,2,1,1,1,,156.54,0,0
130621,14,3,2.56,5.18,22,0,1,37,2,2,1,1,1,,306.19,0,0
130621,14,2,1.1,5.02,6,0,1,37,2,2,1,1,1,,136.85,0,0
130621,14,4,4.22,5.87,25,0,1,37,2,2,1,1,1,,322.93,0,0
130710,14,4,3.95,5.49,22,0,3,9,2,0,1,1,1,,136.78,0,0
130710,14,3,4.32,5.22,28,0,3,9,2,0,1,1,1,,113.17,0,0
130710,14,4,3.64,5.31,10,0,3,9,2,0,1,1,1,,98.41,0,0
130710,14,3,4.13,5.06,32,0,3,9,2,0,1,1,1,,134.82,0,0
130710,14,4,4.45,5.41,31,0,3,9,2,0,1,1,1,,245.03,0,0
130710,14,3,4.25,5.21,34,0,3,9,2,0,1,1,1,,107.26,0,0
130710,14,3,3.97,5.1,7,0,3,9,2,0,1,1,1,,117.1,0,0
130710,14,3,1.39,5.42,16,0,3,9,2,0,1,1,1,,176.15,0,0
130710,14,3,4.03,5.06,18,0,3,9,2,0,1,1,1,,117.1,0,0
130710,14,5,4.13,6.13,21,1,3,9,2,0,1,1,1,,267.66,0,0
130710,14,4,4.3,5.21,2,0,3,9,2,0,1,1,1,,117.1,0,0
130710,14,4,4.45,5.31,13,0,3,9,2,0,1,1,1,,126.94,0,0
130710,14,5,3.61,6.21,1,0,3,9,2,0,1,1,1,,447.75,0,0
130710,14,4,4.23,5.59,15,1,3,9,2,0,1,1,1,,131.86,0,0
130710,14,4,4.28,5.3,26,1,3,9,2,0,1,1,1,,137.77,0,0
130710,14,4,3.71,5.52,4,0,3,9,2,0,1,1,1,,136.78,0,0
130710,14,3,1.79,5.18,27,1,3,9,2,0,1,1,1,,132.85,0,0
130710,14,3,3.87,4.98,36,0,3,9,2,0,1,1,1,,92.5,0,0
130710,14,2,3.89,4.86,8,0,3,9,2,0,1,1,1,,77.74,0,0
130710,14,3,4.25,5.14,24,0,3,9,2,0,1,1,1,,100.37,0,0
130710,14,4,4.19,5.69,14,1,3,9,2,0,1,1,1,,148.59,0,0
130710,14,3,3.91,5.58,33,0,3,9,2,0,1,1,1,,149.58,0,0
130710,14,4,3.56,5.71,25,0,3,9,2,0,1,1,1,,188.94,0,0
130710,14,5,3.81,6.18,30,0,3,9,2,0,1,1,1,,388.7,0,0
130710,14,3,3.95,5.35,20,0,3,9,2,0,1,1,1,,131.86,1,0
130710,14,2,4.03,4.89,12,0,3,9,2,0,1,1,1,,147.61,0,0
130710,14,3,3.4,5.25,6,0,3,9,2,0,1,1,1,,128.91,0,0
130710,14,1,4.19,4.73,35,0,3,9,2,0,1,1,1,,67.9,0,0
130710,14,4,4.03,5.15,19,0,3,9,2,0,1,1,1,,108.25,0,0
130710,14,4,3.83,5.35,29,0,3,9,2,0,1,1,1,,107.26,0,0
130710,14,4,3.83,5.41,3,0,3,9,2,0,1,1,1,,126.94,0,0
130710,14,3,4.01,5.18,9,0,3,9,2,0,1,1,1,,115.13,0,0
130803,14,3,3.47,4.89,3,1,6,171,3,0,1,0,1,,153.31,0,0
130803,14,4,3.5,5.18,6,0,6,171,3,0,1,0,1,,161.12,1,0
130803,14,3,3.64,5.17,1,1,6,171,3,0,1,0,1,,118.15,1,0
130803,14,3,3.56,5.09,4,1,6,171,3,0,1,0,1,,154.28,0,0
130803,14,3,3.85,5.25,7,1,6,171,3,0,1,0,1,,195.29,1,0
130803,14,3,3.81,5.31,8,0,6,171,3,0,1,0,1,,385.7,0,0
130803,14,3,3.78,4.96,2,1,6,171,3,0,1,0,1,,122.06,0,0
130999,14,3,6.44,0.0,9,1,3,113,2,1,1,0,1,,307.19,0,0
130999,14,4,6.34,0.0,2,0,3,113,2,1,1,0,1,,355.29,0,0
130999,14,4,6.25,0.0,8,0,3,113,2,1,1,0,1,,282.66,0,0
130999,14,3,6.44,0.0,1,0,3,113,2,1,1,0,1,,273.82,0,0
130999,14,4,6.43,0.0,4,0,3,113,2,1,1,0,1,,394.54,0,0
130999,14,3,6.42,0.0,10,0,3,113,2,1,1,0,1,,213.96,1,0
130999,14,3,5.96,0.0,6,0,3,113,2,1,1,0,1,,242.42,0,0
130999,14,4,6.48,0.0,7,0,3,113,2,1,1,0,1,,472.08,0,0
130999,14,5,6.45,0.0,3,0,3,113,2,1,1,0,1,,534.89,0,0
131031,14,3,2.4,4.97,8,0,1,2,1,0,1,1,1,,141.82,0,0
131031,14,2,2.4,4.51,4,0,1,2,1,0,1,1,1,,117.03,0,0
131031,14,0,1.95,4.67,10,0,1,2,1,0,1,1,1,,127.94,0,0
131031,14,2,0.69,4.46,12,0,1,2,1,0,1,1,1,,70.42,0,0
131031,14,2,2.4,4.68,7,0,1,2,1,0,1,1,1,,102.15,1,0
131031,14,2,2.2,4.39,6,0,1,2,1,0,1,1,1,,91.24,0,0
131031,14,3,2.4,5.05,2,0,1,2,1,0,1,1,1,,171.58,0,0
131031,14,2,2.2,4.36,1,0,1,2,1,0,1,1,1,,76.37,0,0
131031,14,0,2.3,4.58,9,0,1,2,1,0,1,1,1,,95.21,0,0
131031,14,3,2.3,4.96,3,0,1,2,1,0,1,1,1,,180.5,0,0
131073,14,3,5.99,5.18,3,1,3,106,2,0,1,0,1,,155.82,0,0
131073,14,4,5.14,4.81,30,1,3,106,2,0,1,0,1,,87.65,0,0
131073,14,2,5.16,4.96,10,0,3,106,2,0,1,0,1,,99.34,0,0
131073,14,4,6.3,5.29,19,0,3,106,2,0,1,0,1,,141.22,0,0
131073,14,4,5.41,5.34,4,0,3,106,2,0,1,0,1,,234.71,0,0
131073,14,2,6.16,4.84,6,1,3,106,2,0,1,0,1,,97.39,0,0
131073,14,4,4.84,5.23,9,1,3,106,2,0,1,0,1,,132.45,0,0
131073,14,2,6.02,4.46,34,0,3,106,2,0,1,0,1,,65.25,0,0
131073,14,3,6.21,5.23,1,1,3,106,2,0,1,0,1,,145.11,1,0
131073,14,4,5.16,5.19,2,0,3,106,2,0,1,0,1,,208.41,0,0
131073,14,3,6.21,5.01,31,1,3,106,2,0,1,0,1,,158.75,0,0
131073,14,2,6.03,4.27,22,0,3,106,2,0,1,0,1,,70.12,0,0
131073,14,1,6.07,4.93,24,1,3,106,2,0,1,0,1,,73.04,0,0
131073,14,3,5.7,5.36,13,0,3,106,2,0,1,0,1,,174.33,0,0
131073,14,4,4.7,5.28,15,1,3,106,2,0,1,0,1,,185.04,0,0
131073,14,3,1.1,4.64,18,1,3,106,2,0,1,0,1,,66.23,0,0
131073,14,3,4.25,5.26,16,1,3,106,2,0,1,0,1,,91.55,0,0
131073,14,1,6.09,4.53,29,0,3,106,2,0,1,0,1,,164.59,0,0
131073,14,2,5.93,4.85,32,0,3,106,2,0,1,0,1,,89.6,0,0
131073,14,2,6.14,4.63,28,0,3,106,2,0,1,0,1,,91.55,0,0
131073,14,4,5.81,5.1,14,1,3,106,2,0,1,0,1,,137.32,0,0
131073,14,3,6.3,5.27,25,0,3,106,2,0,1,0,1,,174.33,0,0
131073,14,4,4.78,5.35,27,1,3,106,2,0,1,0,1,,152.9,0,0
131073,14,2,6.23,4.85,12,0,3,106,2,0,1,0,1,,155.82,0,0
131073,14,4,1.61,5.02,8,0,3,106,2,0,1,0,1,,95.44,0,0
131073,14,4,4.37,5.09,26,1,3,106,2,0,1,0,1,,104.21,0,0
131073,14,3,4.55,4.93,20,0,3,106,2,0,1,0,1,,103.23,0,0
131073,14,2,5.74,4.57,33,0,3,106,2,0,1,0,1,,30.19,0,0
131073,14,4,6.1,5.84,21,0,3,106,2,0,1,0,1,,208.41,0,0
131073,14,3,1.1,4.71,7,0,3,106,2,0,1,0,1,,97.39,0,0
131198,14,3,4.45,5.1,15,0,2,175,2,0,1,1,1,,129.45,0,0
131198,14,3,4.45,4.98,33,1,2,175,2,0,1,1,1,,159.56,0,0
131198,14,3,4.43,4.97,6,0,2,175,2,0,1,1,1,,148.52,0,0
131198,14,3,4.13,5.11,9,1,2,175,2,0,1,1,1,,172.6,0,0
131198,14,2,4.43,4.77,21,0,2,175,2,0,1,1,1,,197.69,0,0
131198,14,4,4.45,5.12,2,0,2,175,2,0,1,1,1,327.71,144.51,1,1
131198,14,4,4.49,5.86,14,0,2,175,2,0,1,1,1,,251.88,0,0
131198,14,4,4.44,5.6,16,1,2,175,2,0,1,1,1,,233.82,0,0
131198,14,3,4.48,4.88,34,1,2,175,2,0,1,1,1,,143.5,0,0
131198,14,4,4.51,5.26,3,0,2,175,2,0,1,1,1,,234.82,0,0
131198,14,2,4.44,4.71,10,0,2,175,2,0,1,1,1,,179.63,0,0
131198,14,2,4.45,4.82,22,0,2,175,2,0,1,1,1,,75.26,0,0
131198,14,4,4.42,5.38,30,1,2,175,2,0,1,1,1,,199.7,0,0
131198,14,4,4.48,5.43,32,1,2,175,2,0,1,1,1,,234.82,0,0
131198,14,4,4.45,5.33,4,0,2,175,2,0,1,1,1,,219.77,0,0
131198,14,2,4.01,4.98,35,0,2,175,2,0,1,1,1,,149.52,0,0
131198,14,3,4.51,5.49,29,0,2,175,2,0,1,1,1,,219.77,0,0
131198,14,3,4.48,5.61,28,0,2,175,2,0,1,1,1,,269.94,0,0
131198,14,5,4.51,5.73,25,0,2,175,2,0,1,1,1,,300.05,0,0
131198,14,3,4.48,4.82,8,0,2,175,2,0,1,1,1,,167.59,0,0
131198,14,5,4.47,5.91,27,1,2,175,2,0,1,1,1,,349.22,0,0
131198,14,5,4.51,5.69,31,1,2,175,2,0,1,1,1,,294.03,0,0
131198,14,4,4.5,5.69,36,0,2,175,2,0,1,1,1,,325.14,0,0
131198,14,4,4.26,5.5,1,0,2,175,2,0,1,1,1,,282.99,0,0
131198,14,3,4.47,4.92,19,0,2,175,2,0,1,1,1,,164.58,0,0
131198,14,4,4.42,5.78,7,1,2,175,2,0,1,1,1,,249.87,0,0
131198,14,5,4.52,5.93,20,0,2,175,2,0,1,1,1,,336.18,0,0
131198,14,4,4.19,5.28,12,1,2,175,2,0,1,1,1,,247.87,0,0
131198,14,4,4.51,5.2,18,1,2,175,2,0,1,1,1,,174.61,0,0
131198,14,3,4.43,5.13,26,1,2,175,2,0,1,1,1,,171.6,0,0
131198,14,3,4.49,5.06,24,0,2,175,2,0,1,1,1,,149.52,0,0
131198,14,3,4.45,5.25,13,0,2,175,2,0,1,1,1,,189.66,0,0
131201,14,3,2.83,4.72,2,0,1,33,2,1,1,1,1,,74.01,0,0
131201,14,3,0.0,4.51,7,0,1,33,2,1,1,1,1,,63.01,0,0
131201,14,2,0.69,4.63,16,1,1,33,2,1,1,1,1,,67.01,0,0
131201,14,0,3.0,4.65,12,0,1,33,2,1,1,1,1,,78.02,0,0
131201,14,2,2.08,4.68,4,0,1,33,2,1,1,1,1,,99.02,0,0
131201,14,2,1.95,4.71,14,0,1,33,2,1,1,1,1,,89.02,0,0
131201,14,3,2.3,4.98,10,0,1,33,2,1,1,1,1,,89.02,1,0
131201,14,3,2.77,4.61,9,0,1,33,2,1,1,1,1,,76.02,0,0
131201,14,2,2.08,4.85,6,0,1,33,2,1,1,1,1,,110.02,0,0
131201,14,4,2.64,5.16,13,0,1,33,2,1,1,1,1,,119.02,0,0
131201,14,4,2.83,5.35,8,1,1,33,2,1,1,1,1,,167.03,0,0
